id,question,level,sql_code,train
F0084,Quais municípios de Piauí têm área menor ou igual a 500 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Piauí' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 500
ORDER BY area_km2;",1
F0085,Quais escolas estão localizadas no município de Campinas?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Campinas';",1
F0086,Liste as escolas localizadas no município de Rio de Janeiro.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Rio de Janeiro';",1
F0087,Liste as escolas localizadas no município de Recife.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Recife';",1
F0088,Liste as escolas localizadas no município de São Paulo.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'São Paulo';",1
F0089,Liste as escolas localizadas no município de Porto Alegre.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Porto Alegre';",1
F0090,Liste as escolas localizadas no município de São Luís.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'São Luís';",1
F0091,Liste as escolas localizadas no município de Campo Grande.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Campo Grande';",1
F0092,Liste as escolas localizadas no município de Goiânia.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Goiânia';",1
F0093,Quais escolas estão localizadas no município de Natal?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Natal';",1
F0094,Quais escolas estão localizadas no município de Cuiabá?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Cuiabá';",1
F0095,Quais escolas estão localizadas no município de Contagem?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Contagem';",1
F0096,Liste as escolas localizadas no município de João Pessoa.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'João Pessoa';",1
F0097,Liste as escolas localizadas no município de Uberlândia.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Uberlândia';",1
F0098,Quais escolas estão localizadas no município de Manaus?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Manaus';",1
F0099,Quais escolas estão no território do município de São Luís?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'São Luís';",1
F0100,Quais escolas estão no território do município de São Paulo?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'São Paulo';",1
F0101,Liste as escolas no território do município de Contagem.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Contagem';",1
F0102,Quais escolas estão no território do município de Curitiba?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Curitiba';",1
F0103,Liste as escolas no território do município de Fortaleza.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Fortaleza';",1
F0104,Quais escolas estão no território do município de Belém?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Belém';",1
F0105,Quais escolas estão no território do município de Florianópolis?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Florianópolis';",1
F0106,Liste as escolas no território do município de Porto Alegre.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Porto Alegre';",1
F0107,Quais escolas estão no território do município de Salvador?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Salvador';",1
F0108,Quais escolas estão no território do município de Goiânia?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Goiânia';",1
F0109,Quais escolas estão no território do município de Natal?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Natal';",1
F0110,Liste as escolas no território do município de Uberlândia.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Uberlândia';",1
F0111,Liste as escolas no território do município de Manaus.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Manaus';",1
F0112,Quais escolas estão no território do município de Aracaju?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Aracaju';",1
F0113,Liste as escolas dentro do município de João Pessoa.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'João Pessoa';",1
F0114,Liste as escolas dentro do município de Belo Horizonte.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Belo Horizonte';",1
F0115,Quais escolas estão dentro do município de Cuiabá?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Cuiabá';",1
F0116,Liste as escolas dentro do município de Natal.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Natal';",1
F0117,Liste as escolas dentro do município de Manaus.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Manaus';",1
F0118,Quais escolas estão dentro do município de Palmas?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Palmas';",1
F0119,Quais escolas estão dentro do município de Campinas?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Campinas';",1
F0120,Quais escolas estão dentro do município de Florianópolis?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Florianópolis';",1
F0121,Quais escolas estão dentro do município de Porto Alegre?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Porto Alegre';",1
F0122,Quais escolas estão dentro do município de Campo Grande?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Campo Grande';",1
F0123,Quais escolas estão dentro do município de Goiânia?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Goiânia';",1
F0124,Quais escolas estão dentro do município de Belém?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Belém';",1
F0125,Liste as escolas dentro do município de São Paulo.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'São Paulo';",1
F0126,Liste as escolas dentro do município de Vitória.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Vitória';",1
F0127,Quais escolas estão a até 6 km do centro de Rio de Janeiro?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-43.1957, -22.9182), 4674)::geography, 6000);",1
F0128,Liste as escolas a no máximo 6 km do centro de João Pessoa.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-34.8779, -7.1017), 4674)::geography, 6000);",1
F0129,Quais escolas estão a até 5 km do centro de Contagem?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-44.0336, -19.9149), 4674)::geography, 5000);",1
F0130,Quais escolas estão a até 2 km do centro de Natal?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-35.2167, -5.8004), 4674)::geography, 2000);",1
F0131,Quais escolas estão a até 4 km do centro de Recife?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-34.8657, -8.0696), 4674)::geography, 4000);",1
F0132,Quais escolas estão a até 6 km do centro de Campo Grande?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-54.6443, -20.464), 4674)::geography, 6000);",1
F0133,Quais escolas estão a até 10 km do centro de Goiânia?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.261, -16.6927), 4674)::geography, 10000);",1
F0134,Quais escolas estão a até 8 km do centro de São Paulo?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-46.6225, -23.5566), 4674)::geography, 8000);",1
F0135,Quais escolas estão a até 20 km do centro de Maceió?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-35.7255, -9.651), 4674)::geography, 20000);",1
F0136,Quais escolas estão a até 8 km do centro de Salvador?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-38.5048, -12.9677), 4674)::geography, 8000);",1
F0137,Quais escolas estão a até 2 km do centro de Uberlândia?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-48.2801, -18.9245), 4674)::geography, 2000);",1
F0138,Liste as escolas a no máximo 15 km do centro de São Luís.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-44.3286, -2.5358), 4674)::geography, 15000);",1
F0139,Liste as escolas a no máximo 20 km do centro de Belém.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-48.5019, -1.4734), 4674)::geography, 20000);",1
F0140,Quais escolas estão a até 4 km do centro de Contagem?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-44.0485, -19.9258), 4674)::geography, 4000);",1
F0141,Quais escolas estão a até 6 km do centro de Belo Horizonte?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-43.9358, -19.9097), 4674)::geography, 6000);",1
F0142,Quais escolas estão a até 5 km do centro de Curitiba?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.2669, -25.4321), 4674)::geography, 5000);",1
F0143,Quais escolas estão a até 15 km do centro de Florianópolis?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-48.5462, -27.5701), 4674)::geography, 15000);",1
F0144,Quais escolas estão a até 5 km do centro de Maceió?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-35.7379, -9.656), 4674)::geography, 5000);",1
F0145,Liste as escolas a no máximo 3 km do centro de João Pessoa.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-34.8699, -7.11), 4674)::geography, 3000);",1
F0146,Liste as escolas a no máximo 12 km do centro de Salvador.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-38.5257, -12.9641), 4674)::geography, 12000);",1
F0147,Liste as escolas a no máximo 8 km do centro de Vitória.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-40.3315, -20.3289), 4674)::geography, 8000);",1
F0148,Liste as escolas a no máximo 4 km do centro de São Paulo.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-46.6293, -23.5607), 4674)::geography, 4000);",1
F0149,Liste as escolas a no máximo 20 km do centro de São Paulo.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-46.622, -23.558), 4674)::geography, 20000);",1
F0150,Quais escolas estão a até 10 km do centro de Palmas?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-48.3298, -10.1905), 4674)::geography, 10000);",1
F0151,Liste as escolas a no máximo 6 km do centro de Campinas.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-47.0505, -22.9138), 4674)::geography, 6000);",1
F0152,Liste as escolas a no máximo 3 km do centro de São Luís.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-44.3186, -2.5225), 4674)::geography, 3000);",1
F0153,Liste as escolas a no máximo 8 km do centro de Cuiabá.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-56.1133, -15.5996), 4674)::geography, 8000);",1
F0154,Liste as escolas a no máximo 20 km do centro de João Pessoa.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-34.8578, -7.1106), 4674)::geography, 20000);",1
F0155,Qual a área em km² de cada município de Paraná?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Paraná'
ORDER BY area_km2 DESC;",1
F0156,Qual a área em km² de cada município de Rio Grande do Sul?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Rio Grande do Sul'
ORDER BY area_km2 DESC;",1
F0157,Qual a área em km² de cada município de São Paulo?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'São Paulo'
ORDER BY area_km2 DESC;",1
F0158,Qual a área em km² de cada município de Espírito Santo?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Espírito Santo'
ORDER BY area_km2 DESC;",1
F0159,Qual a área em km² de cada município de Amazonas?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Amazonas'
ORDER BY area_km2 DESC;",1
F0160,Qual a área em km² de cada município de Rondônia?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Rondônia'
ORDER BY area_km2 DESC;",1
F0161,Qual a área em km² de cada município de Sergipe?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Sergipe'
ORDER BY area_km2 DESC;",1
F0162,Qual a área em km² de cada município de Paraíba?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Paraíba'
ORDER BY area_km2 DESC;",1
F0163,Qual a área em km² de cada município de Acre?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Acre'
ORDER BY area_km2 DESC;",1
F0164,Qual a área em km² de cada município de Minas Gerais?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Minas Gerais'
ORDER BY area_km2 DESC;",1
